regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,64,48,0.75,4.0,1024,8192,4096,16384,13312,12456.2,15473.8,13025.4,0.1886
mixed,64,48,0.75,4.0,2048,0,128,512,416,695.586,733.026,700.547,0.1325
mixed,64,48,0.75,4.0,2048,0,256,1024,832,826.115,906.566,837.218,0.138
mixed,64,48,0.75,4.0,2048,0,512,2048,1664,1147.4,1296.01,1153.8,0.0431
mixed,64,48,0.75,4.0,2048,0,1024,4096,3328,1870.03,2412.39,1858.02,-0.0221
mixed,64,48,0.75,4.0,2048,0,2048,8192,6656,4082.45,4883.6,5174.83,1.3635
mixed,64,48,0.75,4.0,2048,0,4096,16384,13312,7730.56,9393.25,11548.4,2.2962
mixed,64,48,0.75,4.0,2048,512,128,512,416,801.187,840.132,808.291,0.1824
mixed,64,48,0.75,4.0,2048,512,256,1024,832,932.899,1012.96,947.362,0.1806
mixed,64,48,0.75,4.0,2048,512,512,2048,1664,1233.67,1379.01,1235.36,0.0117
mixed,64,48,0.75,4.0,2048,512,1024,4096,3328,1931.3,2414.82,1947.85,0.0342
mixed,64,48,0.75,4.0,2048,512,2048,8192,6656,4297.75,5470.26,5718.55,1.2118
mixed,64,48,0.75,4.0,2048,512,4096,16384,13312,8592.35,10515.4,11551.1,1.5386
mixed,64,48,0.75,4.0,2048,1024,128,512,416,905.027,941.027,909.027,0.1111
mixed,64,48,0.75,4.0,2048,1024,256,1024,832,1039.14,1112.93,1052.71,0.1838
mixed,64,48,0.75,4.0,2048,1024,512,2048,1664,1327.88,1464.19,1315.84,-0.0883
mixed,64,48,0.75,4.0,2048,1024,1024,4096,3328,1964.74,2538.03,2015.68,0.0889
mixed,64,48,0.75,4.0,2048,1024,2048,8192,6656,4898.38,5825.85,5294.1,0.4267
mixed,64,48,0.75,4.0,2048,1024,4096,16384,13312,9615.97,11815.7,11701.2,0.948
mixed,64,48,0.75,4.0,2048,2048,128,512,416,1108.26,1143.65,1112.52,0.1203
mixed,64,48,0.75,4.0,2048,2048,256,1024,832,1241.19,1322.88,1254.98,0.1688
mixed,64,48,0.75,4.0,2048,2048,512,2048,1664,1529.73,1655.91,1531.37,0.0129
mixed,64,48,0.75,4.0,2048,2048,1024,4096,3328,2106.57,2428.23,2149.06,0.1321
mixed,64,48,0.75,4.0,2048,2048,2048,8192,6656,6211,7213.82,6190.33,-0.0206
mixed,64,48,0.75,4.0,2048,2048,4096,16384,13312,11544.4,14415.3,12838.4,0.4507
mixed,64,48,0.75,4.0,2048,4096,128,512,416,1500.71,1540.42,1509.25,0.2151
mixed,64,48,0.75,4.0,2048,4096,256,1024,832,1636.32,1720.01,1658.05,0.2597
mixed,64,48,0.75,4.0,2048,4096,512,2048,1664,1934.56,2064.87,1935.78,0.0093
mixed,64,48,0.75,4.0,2048,4096,1024,4096,3328,2496.78,2912.27,2495.3,-0.0035
mixed,64,48,0.75,4.0,2048,4096,2048,8192,6656,3937.23,7742.17,6656.79,0.7147
mixed,64,48,0.75,4.0,2048,4096,4096,16384,13312,13171.4,16153.7,13262.7,0.0306
mixed,64,48,0.75,4.0,2048,8192,128,512,416,2246.12,2301.96,2258.34,0.2189
mixed,64,48,0.75,4.0,2048,8192,256,1024,832,2427.11,2508.04,2441.29,0.1751
mixed,64,48,0.75,4.0,2048,8192,512,2048,1664,2750.86,2899.34,2741.16,-0.0653
mixed,64,48,0.75,4.0,2048,8192,1024,4096,3328,3350.86,3762.06,3369,0.0441
mixed,64,48,0.75,4.0,2048,8192,2048,8192,6656,4824.5,5635.16,5333.94,0.6284
mixed,64,48,0.75,4.0,2048,8192,4096,16384,13312,12929.8,15754,13375.5,0.1578
pure,64,58,0.9062,4.0,0,0,128,512,476,164.995,176.191,168.482,0.3115
pure,64,58,0.9062,4.0,0,0,256,1024,952,329.54,354.176,331.584,0.083
pure,64,58,0.9062,4.0,0,0,512,2048,1904,595.906,638.656,598.369,0.0576
pure,64,58,0.9062,4.0,0,0,1024,4096,3808,1092.64,1172.58,1099.14,0.0813
pure,64,58,0.9062,4.0,0,0,2048,8192,7616,2065.26,2230.18,2076.49,0.0681
pure,64,58,0.9062,4.0,0,0,4096,16384,15232,4016.17,4330.06,4021.33,0.0164
mixed,64,58,0.9062,4.0,16,0,128,512,476,246.433,287.969,278.274,0.7666
mixed,64,58,0.9062,4.0,16,0,256,1024,952,454.335,498.273,471.907,0.3999
mixed,64,58,0.9062,4.0,16,0,512,2048,1904,825.218,930.37,831.074,0.0557
mixed,64,58,0.9062,4.0,16,0,1024,4096,3808,2015.81,2214.02,2041.06,0.1274
mixed,64,58,0.9062,4.0,16,0,2048,8192,7616,4134.7,4448.08,4115.44,-0.0615
mixed,64,58,0.9062,4.0,16,0,4096,16384,15232,8237.73,8832.8,10581.3,3.9383
mixed,64,58,0.9062,4.0,16,512,128,512,476,251.777,291.807,281.472,0.7418
mixed,64,58,0.9062,4.0,16,512,256,1024,952,469.375,515.234,495.681,0.5736
mixed,64,58,0.9062,4.0,16,512,512,2048,1904,858.627,958.628,850.981,-0.0765
mixed,64,58,0.9062,4.0,16,512,1024,4096,3808,2045.35,2219.59,2050.89,0.0318
mixed,64,58,0.9062,4.0,16,512,2048,8192,7616,4135.86,4455.44,4126.51,-0.0292
mixed,64,58,0.9062,4.0,16,512,4096,16384,15232,8217.79,8863.01,10441.4,3.4463
mixed,64,58,0.9062,4.0,16,1024,128,512,476,282.497,318.114,293.409,0.3064
mixed,64,58,0.9062,4.0,16,1024,256,1024,952,459.747,499.841,476.896,0.4277
mixed,64,58,0.9062,4.0,16,1024,512,2048,1904,828.867,932.867,837.794,0.0858
mixed,64,58,0.9062,4.0,16,1024,1024,4096,3808,2014.31,2226.44,2058.89,0.2101
mixed,64,58,0.9062,4.0,16,1024,2048,8192,7616,4137.87,4462.57,4140.11,0.0069
mixed,64,58,0.9062,4.0,16,1024,4096,16384,15232,8201.47,8860.52,10629,3.6834
mixed,64,58,0.9062,4.0,16,2048,128,512,476,346.977,380.8,357.664,0.316
mixed,64,58,0.9062,4.0,16,2048,256,1024,952,521.601,554.464,512.257,-0.2843
mixed,64,58,0.9062,4.0,16,2048,512,2048,1904,833.442,941.827,854.627,0.1955
mixed,64,58,0.9062,4.0,16,2048,1024,4096,3808,2003.69,2205.35,2069.96,0.3286
mixed,64,58,0.9062,4.0,16,2048,2048,8192,7616,4144.46,4464.62,4239.03,0.2954
mixed,64,58,0.9062,4.0,16,2048,4096,16384,15232,8229.12,8823.24,10855.2,4.4202
mixed,64,58,0.9062,4.0,16,4096,128,512,476,470.531,505.57,495.107,0.7014
mixed,64,58,0.9062,4.0,16,4096,256,1024,952,648.641,683.33,664.484,0.4567
mixed,64,58,0.9062,4.0,16,4096,512,2048,1904,928.101,1020.74,937.698,0.1036
mixed,64,58,0.9062,4.0,16,4096,1024,4096,3808,2074.63,2279.78,2201.13,0.6166
mixed,64,58,0.9062,4.0,16,4096,2048,8192,7616,4283.53,4649.52,4632.82,0.9544
mixed,64,58,0.9062,4.0,16,4096,4096,16384,15232,8611.49,9358.79,10744,2.8537
mixed,64,58,0.9062,4.0,16,8192,128,512,476,716.834,756.098,741.185,0.6202
mixed,64,58,0.9062,4.0,16,8192,256,1024,952,897.123,931.811,913.057,0.4594
mixed,64,58,0.9062,4.0,16,8192,512,2048,1904,1184.23,1289.92,1206.11,0.2071
mixed,64,58,0.9062,4.0,16,8192,1024,4096,3808,2357.1,2547.91,2232.71,-0.6518
mixed,64,58,0.9062,4.0,16,8192,2048,8192,7616,4221.13,4533.81,4527.85,0.981
mixed,64,58,0.9062,4.0,16,8192,4096,16384,15232,8742.11,9472.52,10993.8,3.0828
mixed,64,58,0.9062,4.0,32,0,128,512,476,246.08,288.897,278.882,0.7661
mixed,64,58,0.9062,4.0,32,0,256,1024,952,453.889,500,473.057,0.4157
mixed,64,58,0.9062,4.0,32,0,512,2048,1904,826.113,930.659,828.865,0.0263
mixed,64,58,0.9062,4.0,32,0,1024,4096,3808,2016.65,2221.7,2043.97,0.1333
mixed,64,58,0.9062,4.0,32,0,2048,8192,7616,4130.89,4445.04,4112.4,-0.0589
mixed,64,58,0.9062,4.0,32,0,4096,16384,15232,8242.43,8845.76,10572.9,3.8626
mixed,64,58,0.9062,4.0,32,512,128,512,476,251.649,289.345,281.122,0.7819
mixed,64,58,0.9062,4.0,32,512,256,1024,952,454.594,499.072,476.195,0.4857
mixed,64,58,0.9062,4.0,32,512,512,2048,1904,827.491,927.428,830.692,0.032
mixed,64,58,0.9062,4.0,32,512,1024,4096,3808,2015.4,2221.51,2059.78,0.2153
mixed,64,58,0.9062,4.0,32,512,2048,8192,7616,4133.3,4456.17,4121.39,-0.0369
mixed,64,58,0.9062,4.0,32,512,4096,16384,15232,8252.25,8947.94,10421.9,3.1187
mixed,64,58,0.9062,4.0,32,1024,128,512,476,283.712,317.825,295.489,0.3452
mixed,64,58,0.9062,4.0,32,1024,256,1024,952,456.96,499.329,477.089,0.4751
mixed,64,58,0.9062,4.0,32,1024,512,2048,1904,829.698,933.827,838.403,0.0836
mixed,64,58,0.9062,4.0,32,1024,1024,4096,3808,2011.37,2223.01,2068.71,0.2709
mixed,64,58,0.9062,4.0,32,1024,2048,8192,7616,4139.06,4456.62,4128.65,-0.0328
mixed,64,58,0.9062,4.0,32,1024,4096,16384,15232,8214.46,8897.29,10468.3,3.3007
mixed,64,58,0.9062,4.0,32,2048,128,512,476,347.073,382.082,359.777,0.3629
mixed,64,58,0.9062,4.0,32,2048,256,1024,952,517.218,558.081,512.225,-0.1222
mixed,64,58,0.9062,4.0,32,2048,512,2048,1904,833.378,940.514,856.003,0.2112
mixed,64,58,0.9062,4.0,32,2048,1024,4096,3808,2004.71,2208.26,2058.98,0.2666
mixed,64,58,0.9062,4.0,32,2048,2048,8192,7616,4151.57,4470.45,4251.63,0.3138
mixed,64,58,0.9062,4.0,32,2048,4096,16384,15232,8213.38,8865.95,10691.2,3.797
mixed,64,58,0.9062,4.0,32,4096,128,512,476,471.584,506.754,494.722,0.6579
mixed,64,58,0.9062,4.0,32,4096,256,1024,952,648.482,685.667,666.34,0.4802
mixed,64,58,0.9062,4.0,32,4096,512,2048,1904,930.947,1024.23,941.795,0.1163
mixed,64,58,0.9062,4.0,32,4096,1024,4096,3808,2073.64,2275.37,2187.3,0.5635
mixed,64,58,0.9062,4.0,32,4096,2048,8192,7616,4288.72,4644.75,4635.57,0.9742
mixed,64,58,0.9062,4.0,32,4096,4096,16384,15232,8659.52,9307.59,11027.2,3.6535
mixed,64,58,0.9062,4.0,32,8192,128,512,476,716.451,755.521,741.603,0.6438
mixed,64,58,0.9062,4.0,32,8192,256,1024,952,897.891,933.953,915.811,0.4969
mixed,64,58,0.9062,4.0,32,8192,512,2048,1904,1184.9,1293.41,1209.28,0.2247
mixed,64,58,0.9062,4.0,32,8192,1024,4096,3808,2365.42,2540.84,2243.46,-0.6952
mixed,64,58,0.9062,4.0,32,8192,2048,8192,7616,4230.22,4531.67,4621.01,1.2964
mixed,64,58,0.9062,4.0,32,8192,4096,16384,15232,8788.71,9509.8,10899.4,2.9271
mixed,64,58,0.9062,4.0,64,0,128,512,476,245.922,289.537,278.496,0.7469
mixed,64,58,0.9062,4.0,64,0,256,1024,952,454.913,500.034,471.747,0.3731
mixed,64,58,0.9062,4.0,64,0,512,2048,1904,825.057,933.061,833.058,0.0741
mixed,64,58,0.9062,4.0,64,0,1024,4096,3808,2018.28,2219.01,2047.43,0.1452
mixed,64,58,0.9062,4.0,64,0,2048,8192,7616,4135.89,4452.66,4118.41,-0.0551
mixed,64,58,0.9062,4.0,64,0,4096,16384,15232,8213.73,8950.63,10677.1,3.3428
mixed,64,58,0.9062,4.0,64,512,128,512,476,253.408,291.392,281.057,0.7279
mixed,64,58,0.9062,4.0,64,512,256,1024,952,453.856,500.993,475.36,0.4562
mixed,64,58,0.9062,4.0,64,512,512,2048,1904,829.249,932.515,833.603,0.0422
mixed,64,58,0.9062,4.0,64,512,1024,4096,3808,2014.92,2230.37,2064.33,0.2293
mixed,64,58,0.9062,4.0,64,512,2048,8192,7616,4144.97,4466,4132.11,-0.0401
mixed,64,58,0.9062,4.0,64,512,4096,16384,15232,8225.73,8920.48,10710.9,3.577
mixed,64,58,0.9062,4.0,64,1024,128,512,476,285.247,319.682,294.849,0.2788
mixed,64,58,0.9062,4.0,64,1024,256,1024,952,459.33,502.21,478.371,0.4441
mixed,64,58,0.9062,4.0,64,1024,512,2048,1904,831.394,938.916,842.242,0.1009
mixed,64,58,0.9062,4.0,64,1024,1024,4096,3808,2012.36,2234.86,2070.41,0.2609
mixed,64,58,0.9062,4.0,64,1024,2048,8192,7616,4147.63,4463.66,4135.37,-0.0388
mixed,64,58,0.9062,4.0,64,1024,4096,16384,15232,8217.92,8884.58,10819.8,3.9028
mixed,64,58,0.9062,4.0,64,2048,128,512,476,347.81,384.672,360.034,0.3316
mixed,64,58,0.9062,4.0,64,2048,256,1024,952,521.603,561.57,510.018,-0.2899
mixed,64,58,0.9062,4.0,64,2048,512,2048,1904,834.819,945.219,856.802,0.1991
mixed,64,58,0.9062,4.0,64,2048,1024,4096,3808,2006.44,2211.56,2065.16,0.2863
mixed,64,58,0.9062,4.0,64,2048,2048,8192,7616,4153.74,4479.66,4187.31,0.103
mixed,64,58,0.9062,4.0,64,2048,4096,16384,15232,8308,8925.92,10870.5,4.1469
mixed,64,58,0.9062,4.0,64,4096,128,512,476,471.842,509.216,499.935,0.7517
mixed,64,58,0.9062,4.0,64,4096,256,1024,952,648.866,688.194,666.817,0.4564
mixed,64,58,0.9062,4.0,64,4096,512,2048,1904,926.981,1029.35,939.682,0.1241
mixed,64,58,0.9062,4.0,64,4096,1024,4096,3808,2079.37,2280.68,2189.35,0.5463
mixed,64,58,0.9062,4.0,64,4096,2048,8192,7616,4301.17,4644.37,4644.62,1.0007
mixed,64,58,0.9062,4.0,64,4096,4096,16384,15232,8637.41,9417.99,10960.6,2.9762
mixed,64,58,0.9062,4.0,64,8192,128,512,476,719.489,756.353,742.434,0.6224
mixed,64,58,0.9062,4.0,64,8192,256,1024,952,898.562,936.099,919.33,0.5533
mixed,64,58,0.9062,4.0,64,8192,512,2048,1904,1189.44,1281.19,1213.41,0.2613
mixed,64,58,0.9062,4.0,64,8192,1024,4096,3808,2369.9,2542.6,2243.11,-0.7341
mixed,64,58,0.9062,4.0,64,8192,2048,8192,7616,4231.95,4544.14,4534.8,0.9701
mixed,64,58,0.9062,4.0,64,8192,4096,16384,15232,8756.04,9487.81,10860.6,2.8759
mixed,64,58,0.9062,4.0,128,0,128,512,476,254.081,296.514,285.791,0.7473
mixed,64,58,0.9062,4.0,128,0,256,1024,952,462.017,508.064,479.266,0.3746
mixed,64,58,0.9062,4.0,128,0,512,2048,1904,830.626,938.5,837.571,0.0644
mixed,64,58,0.9062,4.0,128,0,1024,4096,3808,2028.65,2230.86,2061.89,0.1644
mixed,64,58,0.9062,4.0,128,0,2048,8192,7616,4141.97,4458.29,4120.62,-0.0675
mixed,64,58,0.9062,4.0,128,0,4096,16384,15232,8227.2,8797.57,10798.3,4.5077
mixed,64,58,0.9062,4.0,128,512,128,512,476,260.353,299.201,289.919,0.7611
mixed,64,58,0.9062,4.0,128,512,256,1024,952,460.896,507.683,483.81,0.4898
mixed,64,58,0.9062,4.0,128,512,512,2048,1904,834.947,938.914,843.522,0.0825
mixed,64,58,0.9062,4.0,128,512,1024,4096,3808,2025.77,2230.95,2068.45,0.208
mixed,64,58,0.9062,4.0,128,512,2048,8192,7616,4146.54,4462.86,4128.56,-0.0568
mixed,64,58,0.9062,4.0,128,512,4096,16384,15232,8215.74,8916.75,10568.7,3.3566
mixed,64,58,0.9062,4.0,128,1024,128,512,476,304.577,340.833,328.802,0.6682
mixed,64,58,0.9062,4.0,128,1024,256,1024,952,483.743,526.019,512.129,0.6714
mixed,64,58,0.9062,4.0,128,1024,512,2048,1904,854.787,973.762,896.004,0.3464
mixed,64,58,0.9062,4.0,128,1024,1024,4096,3808,2060.58,2231.94,2075.56,0.0874
mixed,64,58,0.9062,4.0,128,1024,2048,8192,7616,4149.42,4458.67,4158.93,0.0307
mixed,64,58,0.9062,4.0,128,1024,4096,16384,15232,8215.81,8840.38,10661.9,3.9164
mixed,64,58,0.9062,4.0,128,2048,128,512,476,359.777,392.543,386.626,0.8194
mixed,64,58,0.9062,4.0,128,2048,256,1024,952,536.674,576.064,554.529,0.4533
mixed,64,58,0.9062,4.0,128,2048,512,2048,1904,844.383,950.497,873.442,0.2738
mixed,64,58,0.9062,4.0,128,2048,1024,4096,3808,2006.76,2211.88,2093.54,0.4231
mixed,64,58,0.9062,4.0,128,2048,2048,8192,7616,4168.88,4488.4,4431.47,0.8218
mixed,64,58,0.9062,4.0,128,2048,4096,16384,15232,8236.74,8889.09,10535.5,3.5238
mixed,64,58,0.9062,4.0,128,4096,128,512,476,485.343,522.627,514.242,0.7751
mixed,64,58,0.9062,4.0,128,4096,256,1024,952,674.178,707.138,688.384,0.431
mixed,64,58,0.9062,4.0,128,4096,512,2048,1904,976.291,1064.52,990.659,0.1629
mixed,64,58,0.9062,4.0,128,4096,1024,4096,3808,2111.08,2303.11,2175.08,0.3333
mixed,64,58,0.9062,4.0,128,4096,2048,8192,7616,4470.35,4847.98,5008.91,1.4261
mixed,64,58,0.9062,4.0,128,4096,4096,16384,15232,9179.29,9847.27,11166.1,2.9744
mixed,64,58,0.9062,4.0,128,8192,128,512,476,731.586,769.89,761.952,0.7928
mixed,64,58,0.9062,4.0,128,8192,256,1024,952,925.156,960.067,939.428,0.4088
mixed,64,58,0.9062,4.0,128,8192,512,2048,1904,1238.82,1330.82,1257.89,0.2073
mixed,64,58,0.9062,4.0,128,8192,1024,4096,3808,2384.11,2564.49,2190.44,-1.0736
mixed,64,58,0.9062,4.0,128,8192,2048,8192,7616,4253.2,4570.13,4567.63,0.9921
mixed,64,58,0.9062,4.0,128,8192,4096,16384,15232,9245.32,10061.4,11109.7,2.2844
mixed,64,58,0.9062,4.0,256,0,128,512,476,268.576,308.066,300.417,0.8063
mixed,64,58,0.9062,4.0,256,0,256,1024,952,474.179,516.161,491.683,0.4169
mixed,64,58,0.9062,4.0,256,0,512,2048,1904,836.323,937.891,850.339,0.138
mixed,64,58,0.9062,4.0,256,0,1024,4096,3808,2027.97,2236.43,2057.16,0.14
mixed,64,58,0.9062,4.0,256,0,2048,8192,7616,4140.36,4455.73,4122.54,-0.0565
mixed,64,58,0.9062,4.0,256,0,4096,16384,15232,8252.7,8830.47,10631.5,4.1172
mixed,64,58,0.9062,4.0,256,512,128,512,476,282.212,317.314,306.945,0.7046
mixed,64,58,0.9062,4.0,256,512,256,1024,952,479.49,519.139,502.944,0.5915
mixed,64,58,0.9062,4.0,256,512,512,2048,1904,840.641,944.068,868.835,0.2726
mixed,64,58,0.9062,4.0,256,512,1024,4096,3808,2024.33,2230.63,2072.42,0.2331
mixed,64,58,0.9062,4.0,256,512,2048,8192,7616,4144.46,4462.03,4240.08,0.3011
mixed,64,58,0.9062,4.0,256,512,4096,16384,15232,8260.03,8893.89,10673.1,3.8069
mixed,64,58,0.9062,4.0,256,1024,128,512,476,320.672,352.865,344.482,0.7396
mixed,64,58,0.9062,4.0,256,1024,256,1024,952,498.498,531.968,512.353,0.414
mixed,64,58,0.9062,4.0,256,1024,512,2048,1904,843.81,976.804,916.739,0.5484
mixed,64,58,0.9062,4.0,256,1024,1024,4096,3808,2054.53,2221.83,2096.01,0.2479
mixed,64,58,0.9062,4.0,256,1024,2048,8192,7616,4201.58,4467.73,4228.01,0.0993
mixed,64,58,0.9062,4.0,256,1024,4096,16384,15232,8223.3,8862.11,10634.6,3.7746
mixed,64,58,0.9062,4.0,256,2048,128,512,476,402.978,427.393,419.521,0.6776
mixed,64,58,0.9062,4.0,256,2048,256,1024,952,574.819,613.442,583.361,0.2212
mixed,64,58,0.9062,4.0,256,2048,512,2048,1904,860.227,955.363,918.53,0.6128
mixed,64,58,0.9062,4.0,256,2048,1024,4096,3808,2000.45,2199.37,2071.05,0.3549
mixed,64,58,0.9062,4.0,256,2048,2048,8192,7616,4219.82,4499.54,4956.82,2.6348
mixed,64,58,0.9062,4.0,256,2048,4096,16384,15232,8276.74,8972.16,11004.8,3.9229
mixed,64,58,0.9062,4.0,256,4096,128,512,476,562.432,604.995,590.403,0.6572
mixed,64,58,0.9062,4.0,256,4096,256,1024,952,758.465,793.826,751.682,-0.1918
mixed,64,58,0.9062,4.0,256,4096,512,2048,1904,1012.42,1094.95,1049.76,0.4525
mixed,64,58,0.9062,4.0,256,4096,1024,4096,3808,2122.37,2328.71,2139.59,0.0835
mixed,64,58,0.9062,4.0,256,4096,2048,8192,7616,4736.85,5423.03,4660.56,-0.1112
mixed,64,58,0.9062,4.0,256,4096,4096,16384,15232,10346.3,11139.1,12579.3,2.8165
mixed,64,58,0.9062,4.0,256,8192,128,512,476,787.619,827.62,816.738,0.728
mixed,64,58,0.9062,4.0,256,8192,256,1024,952,1002.53,1047.04,1003.97,0.0324
mixed,64,58,0.9062,4.0,256,8192,512,2048,1904,1324.87,1476.77,1382.05,0.3765
mixed,64,58,0.9062,4.0,256,8192,1024,4096,3808,2407.37,2572.39,2377.48,-0.1811
mixed,64,58,0.9062,4.0,256,8192,2048,8192,7616,4291.25,4636.94,4326.38,0.1016
mixed,64,58,0.9062,4.0,256,8192,4096,16384,15232,10361.7,11179.5,11516.8,1.4124
mixed,64,58,0.9062,4.0,512,0,128,512,476,321.44,364.864,345.57,0.5557
mixed,64,58,0.9062,4.0,512,0,256,1024,952,508.896,551.234,529.185,0.4792
mixed,64,58,0.9062,4.0,512,0,512,2048,1904,898.275,995.906,891.553,-0.0689
mixed,64,58,0.9062,4.0,512,0,1024,4096,3808,2052.3,2261.61,2091.05,0.1851
mixed,64,58,0.9062,4.0,512,0,2048,8192,7616,4160.34,4480.3,4232.78,0.2264
mixed,64,58,0.9062,4.0,512,0,4096,16384,15232,8263.81,8825.54,10772.8,4.4666
mixed,64,58,0.9062,4.0,512,512,128,512,476,345.76,375.905,366.56,0.69
mixed,64,58,0.9062,4.0,512,512,256,1024,952,538.754,580.802,546.498,0.1842
mixed,64,58,0.9062,4.0,512,512,512,2048,1904,878.755,975.139,920.837,0.4366
mixed,64,58,0.9062,4.0,512,512,1024,4096,3808,2082.05,2296.04,2098.47,0.0767
mixed,64,58,0.9062,4.0,512,512,2048,8192,7616,4171.6,4484.02,4275.31,0.332
mixed,64,58,0.9062,4.0,512,512,4096,16384,15232,8240.76,8884.13,10530.1,3.5584
mixed,64,58,0.9062,4.0,512,1024,128,512,476,391.715,427.842,415.425,0.6563
mixed,64,58,0.9062,4.0,512,1024,256,1024,952,564.321,610.051,572.29,0.1743
mixed,64,58,0.9062,4.0,512,1024,512,2048,1904,902.498,990.945,940.036,0.4244
mixed,64,58,0.9062,4.0,512,1024,1024,4096,3808,2046.69,2255.81,2114.28,0.3232
mixed,64,58,0.9062,4.0,512,1024,2048,8192,7616,4173.17,4489.81,4673.36,1.5797
mixed,64,58,0.9062,4.0,512,1024,4096,16384,15232,8244.29,8863.36,10780.8,4.0973
mixed,64,58,0.9062,4.0,512,2048,128,512,476,483.168,518.529,505.889,0.6425
mixed,64,58,0.9062,4.0,512,2048,256,1024,952,660.098,699.364,669.41,0.2372
mixed,64,58,0.9062,4.0,512,2048,512,2048,1904,957.251,1059.27,1011.62,0.5329
mixed,64,58,0.9062,4.0,512,2048,1024,4096,3808,2077.48,2294.09,2086.82,0.0431
mixed,64,58,0.9062,4.0,512,2048,2048,8192,7616,4342.8,4595.57,5399.92,4.1822
mixed,64,58,0.9062,4.0,512,2048,4096,16384,15232,8330.95,9067.17,10929.9,3.5301
mixed,64,58,0.9062,4.0,512,4096,128,512,476,661.505,692.961,682.272,0.6602
mixed,64,58,0.9062,4.0,512,4096,256,1024,952,841.41,878.371,858.883,0.4727
mixed,64,58,0.9062,4.0,512,4096,512,2048,1904,1137.06,1214.76,1156,0.2438
mixed,64,58,0.9062,4.0,512,4096,1024,4096,3808,2333.13,2560.17,2157.93,-0.7717
mixed,64,58,0.9062,4.0,512,4096,2048,8192,7616,5364.56,6281.2,4903.06,-0.5035
mixed,64,58,0.9062,4.0,512,4096,4096,16384,15232,12243.1,13310.3,13429,1.1112
mixed,64,58,0.9062,4.0,512,8192,128,512,476,941.794,998.05,981.666,0.7088
mixed,64,58,0.9062,4.0,512,8192,256,1024,952,1191.14,1233.51,1212.13,0.4955
mixed,64,58,0.9062,4.0,512,8192,512,2048,1904,1495.46,1575.2,1520.65,0.3158
mixed,64,58,0.9062,4.0,512,8192,1024,4096,3808,2560.17,2749.16,2476.26,-0.444
mixed,64,58,0.9062,4.0,512,8192,2048,8192,7616,4731.69,5081.71,4478.41,-0.7236
mixed,64,58,0.9062,4.0,512,8192,4096,16384,15232,12275.8,13144.3,11669,-0.6985
mixed,64,58,0.9062,4.0,1024,0,128,512,476,411.266,445.73,432.162,0.6063
mixed,64,58,0.9062,4.0,1024,0,256,1024,952,605.666,648.64,621.763,0.3746
mixed,64,58,0.9062,4.0,1024,0,512,2048,1904,957.762,1052.29,993.859,0.3819
mixed,64,58,0.9062,4.0,1024,0,1024,4096,3808,2113.03,2319.01,2167.2,0.263
mixed,64,58,0.9062,4.0,1024,0,2048,8192,7616,4230.41,4539.02,4561.74,1.0736
mixed,64,58,0.9062,4.0,1024,0,4096,16384,15232,8293.47,8997.09,10658.4,3.3612
mixed,64,58,0.9062,4.0,1024,512,128,512,476,476.162,512.099,501.346,0.7008
mixed,64,58,0.9062,4.0,1024,512,256,1024,952,649.025,688.353,661.376,0.3141
mixed,64,58,0.9062,4.0,1024,512,512,2048,1904,998.758,1091.75,1031.75,0.3548
mixed,64,58,0.9062,4.0,1024,512,1024,4096,3808,2107.81,2321.07,2172.62,0.3039
mixed,64,58,0.9062,4.0,1024,512,2048,8192,7616,4253.87,4552.56,5243.15,3.3121
mixed,64,58,0.9062,4.0,1024,512,4096,16384,15232,8298.94,8923.43,10717.8,3.8734
mixed,64,58,0.9062,4.0,1024,1024,128,512,476,541.089,578.499,568.517,0.7332
mixed,64,58,0.9062,4.0,1024,1024,256,1024,952,716.994,751.843,726.656,0.2773
mixed,64,58,0.9062,4.0,1024,1024,512,2048,1904,1033.12,1128.07,1075.11,0.4422
mixed,64,58,0.9062,4.0,1024,1024,1024,4096,3808,2124.17,2322.79,2154.98,0.1551
mixed,64,58,0.9062,4.0,1024,1024,2048,8192,7616,4308.81,4580.08,5196.66,3.273
mixed,64,58,0.9062,4.0,1024,1024,4096,16384,15232,8359.97,8958.53,10763.5,4.0155
mixed,64,58,0.9062,4.0,1024,2048,128,512,476,669.444,705.86,690.116,0.5677
mixed,64,58,0.9062,4.0,1024,2048,256,1024,952,846.306,887.074,856.258,0.2441
mixed,64,58,0.9062,4.0,1024,2048,512,2048,1904,1129.03,1203.91,1158.12,0.3885
mixed,64,58,0.9062,4.0,1024,2048,1024,4096,3808,2153.86,2423.21,2159.85,0.0222
mixed,64,58,0.9062,4.0,1024,2048,2048,8192,7616,5086.1,5263.64,5367.73,1.5863
mixed,64,58,0.9062,4.0,1024,2048,4096,16384,15232,9538.24,10231.7,11359.8,2.6269
mixed,64,58,0.9062,4.0,1024,4096,128,512,476,916.387,951.267,934.628,0.523
mixed,64,58,0.9062,4.0,1024,4096,256,1024,952,1097.67,1133.64,1108.16,0.2918
mixed,64,58,0.9062,4.0,1024,4096,512,2048,1904,1401.7,1489.22,1421.57,0.227
mixed,64,58,0.9062,4.0,1024,4096,1024,4096,3808,2392.65,2575.59,2389.96,-0.0147
